"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRatio","Eccentricity","ConvexArea","EquivalentDiameter","Extent","Solidity","Roundness","Compactness","SF1","SF2","SF3","SF4","Class"
"518",145939,1319.11,544.5879251,382.7106956,1.42297545211329,0.758474948,148807,431.062995302432,0.812679877,0.980726713125055,1.05394805015804,0.791539759577443,0.00373161338024791,0.00262240179527063,0.626535190991916,0.891544196666605,"BOMBAY"
"519",44772,846.273,252.5089231,189.9986112,1.32900404642537,0.635250807,49261,238.75820592575,0.786884292,0.908873145084347,0.785588991265303,0.94554363859528,0.00563988481863665,0.00424369273653176,0.894052772488001,1.18819975235437,"SEKER"
"520",33485,515.004,258.714825,184.1810634,1.4046765732812,0.735466259,34785,206.481055197461,0.75620439,0.962627569354607,1.58649593225824,0.798102911951261,0.00772629012990891,0.00550040505898163,0.636968258065083,0.894734390027757,"DERMASON"
"521",40210,564.773,257.9171612,169.0052441,1.52608969368661,0.781660987,40170,226.267456992385,0.771203297,1.00099576798606,1.58414920788495,0.877287327216384,0.00641425419547376,0.00420306501119125,0.769633054494467,1.17452907238455,"SIRA"
"522",53291,1162.945,399.4864357,159.4862387,2.50483326308453,0.943775275,52499,260.484564952478,0.789262738,1.01508600163813,0.49515980382935,0.652048584568444,0.00749632087406879,0.00299274246495656,0.425167356637711,1.06497333728386,"HOROZ"
"523",38648,919.265,248.8900008,194.3410303,1.28068684423353,0.722652961,39734,221.829127764874,0.70344408,0.972668243821412,0.5747188454547,0.891273763718327,0.00643991929207203,0.00502848867470503,0.794368921892633,1.01733782773587,"SEKER"
"524",196675,1781.731,667.2024396,388.7520607,1.71626727431004,0.817121989,202609,500.414215885988,0.836989208,0.97071206116214,0.778528920699921,0.75001856435956,0.00339241103139697,0.00197662163823567,0.562527846883975,0.965448134495055,"BOMBAY"
"525",73111,1323.535,418.6705176,265.2454719,1.5784266347734,0.768383985,61378,305.102960252982,0.788367935,1.19115969891492,0.524471299426242,0.728742405846878,0.00572650514423274,0.00362798309283145,0.531065494079496,0.838247920664173,"CALI"
"526",41623,984.565,305.4024727,206.000031,1.48253605214263,0.755688699,43064,230.208708719961,0.795759368,0.966538175738436,0.539578276775031,0.75378796603948,0.00733734888643298,0.00494918749249213,0.568196297745935,0.842371496102319,"SIRA"
"527",46775,681.289,281.6581904,197.7867555,1.42404980398195,0.725572958,43136,244.040528816398,0.748472693,1.08436109050445,1.26637085342559,0.866442152702257,0.00602155404382683,0.0042284715232496,0.750722003979321,1.06906552261169,"SIRA"
"528",49045,849.817,291.0759765,188.9885694,1.54017768071427,0.736566778,63455,249.892043633918,0.711944512,0.772909936175242,0.853402230637522,0.858511398428369,0.0059348756550107,0.00385337076970129,0.737041821231434,1.13517536281365,"SIRA"
"529",34398,864.289,272.1286397,178.9399986,1.5207815012244,0.734681995,32358,209.277074377009,0.735778203,1.06304468755795,0.578662161362147,0.769037300181709,0.00791117622245479,0.00520204658991802,0.591418369070771,0.899418115167134,"DERMASON"
"530",49661,839.834,317.1628524,184.0277013,1.72345168775958,0.816533376,49255,251.456455536725,0.765770864,1.00824281798802,0.884786360429017,0.792830729178815,0.0063865579106341,0.00370567852640905,0.628580565130212,1.08332823586653,"SIRA"
"531",50303,781.08,362.5149971,195.1310765,1.85780247617298,0.909235214,35335,253.076606621025,0.816358186,1.42360266025187,1.03612634256147,0.698113481222994,0.00720662777766734,0.00387911409856271,0.487362432665288,0.905423134199261,"HOROZ"
"532",68561,874.157,422.5155883,213.1243923,1.98248348647608,0.873195683,67640,295.456555903888,0.605917157,1.01361620342992,1.12747813429223,0.699279657568763,0.00616262289494027,0.00310853681101501,0.488992039489486,0.969418643306166,"HOROZ"
"533",42726,606.438,314.5618504,183.5426965,1.71383474471293,0.712543765,44468,233.239003574348,0.770647318,0.960825762345957,1.4599207678249,0.741472633371652,0.00736230516313252,0.00429580809109207,0.549781666039092,0.942234921263956,"SIRA"
"534",87397,1166.709,474.2791249,252.7491637,1.87648148052013,0.814629429,87825,333.58254824139,0.745172128,0.995126672359806,0.806828616293478,0.703346469890962,0.00542672088172363,0.00289196612812797,0.494696256708078,0.928288364195339,"CALI"
"535",43615,897.415,336.4522674,171.7627419,1.95881984461963,0.891603918,59892,235.653013440576,0.712478175,0.728227476123689,0.680548517306154,0.700405484741208,0.00771414117620085,0.00393815755817953,0.490567843055567,0.960934026109494,"HOROZ"
"536",34712,505.611,277.7125558,162.823551,1.70560434344046,0.774279058,19534,210.23009079779,0.792183631,1.77700419780895,1.70630425389004,0.757006071231403,0.00800047694745333,0.00469069921064762,0.573058191881204,0.977410541116721,"DERMASON"
"537",85137,1131.247,444.7510125,256.2162351,1.73584243139946,0.860286948,87449,329.241241523776,0.791470858,0.97356173312445,0.836013567882213,0.740282162986141,0.00522394508263152,0.00300945810986997,0.548017680835439,0.951272343551283,"CALI"
"538",33435,772.985,236.1682586,139.1891328,1.69674351617198,0.766700032,31598,206.326838240255,0.784259794,1.05813659092348,0.703184126917331,0.873643390789919,0.00706350407058472,0.00416297690444145,0.763252774270908,1.29504419594443,"DERMASON"
"539",63464,974.537,379.8501569,213.3469368,1.78043407886417,0.796905767,49799,284.261982099387,0.733922574,1.27440310046386,0.83973187806266,0.748352941115732,0.00598528546735157,0.00336170012605572,0.560032124476566,0.997100279676779,"CALI"
"540",44671,682.653,336.8602486,191.9995759,1.75448433685837,0.798855592,43540,238.488749635836,0.702245392,1.02597611391824,1.20457967893944,0.707975341783429,0.00754091577533523,0.00429808098990396,0.501229084573364,0.879398578061826,"SIRA"
"541",27309,691.599,211.1110529,162.2001038,1.30154696547118,0.697167141,34022,186.469565149846,0.76489179,0.802686496972547,0.717475289524525,0.883277131103948,0.00773045709839247,0.00593943768720934,0.78017849033122,1.01543894661648,"DERMASON"
"542",38373,878.788,288.1612137,169.5345111,1.69972008548766,0.756513356,33940,221.038505808654,0.723493347,1.13061284619918,0.624406451778294,0.767065431778663,0.00750947837542022,0.00441806768040028,0.588389376629787,1.00009724154521,"DERMASON"
"543",197448,1797.249,615.2846768,382.0289849,1.61057066641437,0.816632166,196553,501.396650994867,0.724816125,1.00455347921426,0.768150118276076,0.81490189809789,0.00311618591629188,0.00193483339866699,0.664065103523544,1.06952377632445,"BOMBAY"
"544",34238,590.973,253.4153198,189.5955386,1.33661014215447,0.741846578,23669,208.78978790315,0.779047359,1.44653344036503,1.23192132332841,0.823903574842796,0.00740158069396577,0.00553757633623459,0.678817100638738,0.907313821381632,"SIRA"
"545",56872,992.085,382.6190257,198.1716796,1.93074523298333,0.924498611,57534,269.094183118436,0.776285068,0.988493760211353,0.726123677765443,0.703295353978096,0.00672772235370657,0.00348452102264735,0.494624354927175,0.954993615393098,"HOROZ"
"546",41574,855.03,355.3642806,134.9766615,2.6327831541455,0.931517409,44489,230.0731640866,0.7246796,0.934478185618917,0.714609803762233,0.647429065459654,0.00854775293693174,0.00324666044883822,0.419164394801961,1.1035689574522,"HOROZ"
"547",64583,991.819,370.5728714,218.5793828,1.69536974005949,0.810162768,65290,286.757091486211,0.713603654,0.989171389186705,0.825017634515012,0.773821058197977,0.00573793214003685,0.00338447242772866,0.598799030110636,1.01518575602654,"CALI"
"548",47584,931.791,292.226318,206.455487,1.41544466677216,0.766448486,46276,246.141890982982,0.750480239,1.02826519145994,0.688705875626863,0.842298847918898,0.00614127265467384,0.00433875855329523,0.709467349205503,1.00421177568191,"SIRA"
"549",25036,483.901,224.5614654,143.6779212,1.56295040688548,0.750441311,29165,178.540822340409,0.797157869,0.858426195782616,1.34357454651605,0.795064380357437,0.00896954247483624,0.00573885289982425,0.632127368913156,0.987983728446265,"DERMASON"
"550",56270,989.924,390.384841,181.3953548,2.15212148861488,0.903446973,60492,267.66618983773,0.580870123,0.930205647027706,0.721577648512097,0.685646986578892,0.00693770821041407,0.00322366011729163,0.470111790204715,1.01173768575078,"HOROZ"
"551",35249,637.802,259.2328925,205.0168124,1.26444699566502,0.769288117,35697,211.849995780906,0.801008423,0.98744992576407,1.08889226115263,0.81721880945685,0.00735433324349627,0.0058162447842492,0.667846582530072,0.844456604845303,"SIRA"
"552",141850,1310.706,543.4736707,336.5495201,1.61484012973341,0.728027433,129370,424.981210667816,0.807438961,1.09646749632836,1.03759681306112,0.781972032095752,0.00383132654705675,0.0023725732823405,0.611480258979959,0.987442860740615,"BOMBAY"
"553",138762,1338.208,507.7752507,373.8294989,1.3583070683136,0.725679044,139739,420.329948619582,0.747010884,0.993008394220654,0.973717938933587,0.827787388298526,0.00365932496432741,0.0026940336612329,0.685231960226094,0.930755415009486,"BOMBAY"
"554",40037,987.424,296.8181542,165.704463,1.79125021032173,0.747499178,56129,225.78018436648,0.807432856,0.713303283507634,0.516017029540361,0.760668379516795,0.00741359627844244,0.0041387832005395,0.578616383596706,1.0364467188132,"SIRA"
"555",37532,725.357,300.5711671,143.3600301,2.09661763387144,0.78372942,35522,218.602897037071,0.642209384,1.0565846517651,0.896412612912558,0.727291639934118,0.00800839729031227,0.00381967468027283,0.528953129518058,1.10901245883904,"HOROZ"
"556",59549,1148.436,406.4733539,165.4822097,2.45629638761102,0.863985503,58343,275.354574411674,0.598633971,1.02067086025744,0.567375712493001,0.677423431990616,0.00682586364002754,0.00277892508186535,0.458902506209944,1.12720056826913,"HOROZ"
"557",32532,937.562,277.6937873,129.1764317,2.14972486579377,0.760183459,17078,203.521568560495,0.697241571,1.9049068977632,0.465072472022723,0.732899250427325,0.00853601952846428,0.00397074977560556,0.537141311276935,1.1547060332971,"DERMASON"
"558",165855,1513.221,559.7933529,362.164213,1.54568931110816,0.804336348,168941,459.535792612556,0.789350899,0.98173326782723,0.910193465642077,0.820902553115251,0.00337519732838926,0.0021836195049893,0.673881001711137,1.04161066130377,"BOMBAY"
"559",59260,1123.154,407.8319999,182.8444231,2.23048640470129,0.903443398,61914,274.685593763134,0.64277436,0.957134089220532,0.590327336716695,0.673526338861313,0.00688207897232535,0.00308546107154911,0.453637729139925,1.01183278750617,"HOROZ"
"560",33535,941.662,253.902642,203.6458629,1.24678517100383,0.705535278,34419,206.635157058749,0.719547138,0.974316511229263,0.475245577734183,0.813836183156962,0.00757127305799911,0.00607263643655882,0.662329333015492,0.825782390724576,"DERMASON"
"561",162509,1502.566,560.9871114,371.7226882,1.50915488671536,0.755704469,178833,454.876780211264,0.850232303,0.908719307957704,0.904524150909411,0.810850679039796,0.0034520371880942,0.00228739754844347,0.657478823699299,0.992237379697664,"BOMBAY"
"562",42194,745.826,243.78159,225.3506933,1.08178761924404,0.574879229,41474,231.782374978244,0.758729001,1.01736027390654,0.95320327185218,0.950778830256396,0.00577763639380007,0.005340823181021,0.903980384063721,0.977914787519602,"SEKER"
"563",42663,786.789,286.3108858,201.8518075,1.41842121379072,0.745082713,40399,233.066983283854,0.730742394,1.05604099111364,0.866053450267,0.81403465548516,0.00671098811147833,0.0047313083350913,0.662652420330843,0.93992025036703,"DERMASON"
"564",251320,2096.241,726.0169535,473.3947287,1.53363970801646,0.800247652,259965,565.677083133868,0.781587345,0.966745523435847,0.718711332910003,0.779151341310748,0.00288881487147859,0.00188363333081331,0.607076812666338,0.931037105721167,"BOMBAY"
"565",83951,917.705,422.0725904,243.328837,1.73457694371013,0.782230173,83025,326.9399532331,0.806488943,1.01115326708823,1.25264942070416,0.774605981694423,0.00502760646567641,0.00289846263892032,0.600014426876781,1.04077119075391,"CALI"
"566",51434,999.515,356.2053964,163.2163259,2.18241278521513,0.863433951,50673,255.905847420313,0.599155608,1.01501785960965,0.646966111124137,0.718422151956799,0.00692548501769258,0.00317331582027453,0.516130388422238,1.12640955853075,"HOROZ"
"567",45401,908.01,290.4929521,199.974033,1.45265336574974,0.784800904,46173,240.429508526972,0.689314478,0.983280272020445,0.691980760618668,0.827660384835105,0.00639838224047929,0.00440461736525627,0.685021712625394,0.995099096456931,"HOROZ"
"568",44099,722.593,306.4000329,177.8279426,1.72301398992849,0.790484274,48507,236.956938457763,0.811151537,0.90912651782217,1.06133162484695,0.773358071195438,0.00694800410213384,0.00403247109004739,0.598082706283128,1.03050487006012,"SIRA"
"569",51458,946.748,367.8498536,173.6648483,2.11815953084848,0.835930723,52113,255.965545519279,0.68990099,0.987431159211713,0.721429627673407,0.695842455866833,0.00714854548563877,0.00337488531035019,0.484196723386785,1.02560590444732,"SIRA"
"570",41648,649.711,260.5744702,192.8555605,1.35113796835534,0.753782061,43043,230.277833408103,0.724957185,0.967590548985898,1.2398340957738,0.883731369505834,0.00625659023722628,0.00463060796436804,0.780981133448656,1.05521326197167,"SIRA"
"571",51480,1119.479,357.6438613,189.6006152,1.88630116480761,0.868580014,53966,256.020256548122,0.734894276,0.953933958418263,0.516198216738451,0.715852512098247,0.00694723895299145,0.00368299563325563,0.51244481907737,0.966625259125271,"HOROZ"
"572",50988,1040.788,399.4668266,184.2794207,2.16772347711206,0.867647946,51577,254.793912617544,0.65191444,0.98858018108847,0.591498011000235,0.637834973147039,0.00783452629246097,0.00361417236800816,0.406833452969483,0.881902427276514,"HOROZ"
"573",139063,1597.704,527.8264999,344.5951724,1.53172923527585,0.746362473,124843,420.785587692243,0.783813415,1.11390306224618,0.684587260697371,0.797204361228477,0.00379559264434105,0.0024779788469974,0.635534793561705,0.973467223333462,"BOMBAY"
"574",34140,490.447,234.7228104,184.4198568,1.27276321797903,0.5751283,34816,208.490762522608,0.780992408,0.980583639705882,1.78356612837759,0.888242442936461,0.00687530200351494,0.00540187043936731,0.788974637433733,1.004177898444,"SEKER"
"575",86384,1187.887,411.9828527,265.4396707,1.55207716922473,0.769278438,87914,331.6436714795,0.778935833,0.98259662852333,0.769295009442184,0.804993871240068,0.00476920324018337,0.00307278744559178,0.648015132734071,1.00576949282868,"CALI"
"576",50968,967.842,292.9980699,204.4624271,1.43301668700577,0.792126881,49251,254.743936367604,0.749713229,1.03486223629977,0.683751869637679,0.869438957241417,0.00574866720098886,0.00401158427052268,0.755924100369042,1.08325184993866,"SIRA"
"577",173235,1434.586,560.3176949,353.806586,1.5836836200104,0.775537188,175139,469.64843503646,0.777711898,0.989128634969938,1.05777263600197,0.838182408500017,0.00323443700695587,0.00204235048344734,0.70254974991889,1.11261653118895,"BOMBAY"
"578",211407,1682.967,693.1880433,415.3267103,1.66901869325788,0.828677872,212767,518.817648537351,0.819662297,0.993608031320647,0.937946412734538,0.748451525602579,0.00327892663582568,0.00196458352987366,0.560179686176827,0.934950367812457,"BOMBAY"
"579",66519,948.457,382.1932919,243.0930861,1.57220963389629,0.836295637,70758,291.023403313614,0.680477258,0.9400915797507,0.929223711590563,0.761456073357141,0.00574562593995701,0.00365449098904073,0.579815351652476,0.911591281748988,"CALI"
"580",66637,845.529,375.9598488,250.9369155,1.49822455596415,0.788092244,70275,291.281416404337,0.807833235,0.948231945926716,1.17130038387311,0.774767351710717,0.00564190838122965,0.00376572948211954,0.600264449276838,0.899330937978853,"CALI"
"581",62694,974.585,424.2017036,169.9662945,2.49579897501384,0.85387765,63546,282.532263675543,0.691794575,0.986592389764895,0.829461815560094,0.66603283597832,0.00676622489552429,0.00271104562637573,0.443599738601323,1.10713577291759,"HOROZ"
"582",36227,613.551,225.2948347,175.0122129,1.28730921669296,0.591846524,36457,214.768826851386,0.781938816,0.993691197849521,1.2093190620493,0.953278965038723,0.00621897575565186,0.00483098829326193,0.9087407851853,1.16983038835383,"SEKER"
"583",93720,1066.806,439.6362095,264.7059638,1.66084739153127,0.86332312,96012,345.438865984387,0.735421476,0.976127984002,1.03483532358706,0.785737977263648,0.00469095400661545,0.00282443409944516,0.617384168914368,1.02538088651413,"CALI"
"584",42982,739.144,278.3471705,226.7467083,1.22756873776412,0.609605802,44467,233.936705353834,0.789027858,0.966604448242517,0.988640442179202,0.840449374547655,0.0064759008538458,0.00527538756456191,0.706355151177544,0.867099501344202,"SEKER"
"585",166725,1826.703,571.7961412,374.5786606,1.52650484756419,0.768951036,170546,460.739474210719,0.801692345,0.977595487434475,0.627877190162137,0.805775766943422,0.0034295764954266,0.00224668562363173,0.64927458659326,0.991120803834844,"BOMBAY"
"586",39925,665.025,295.4625497,171.0347707,1.72749990245112,0.735357533,38653,225.464163058237,0.804417915,1.0329081830647,1.13443298360012,0.763088801904552,0.00740043956668754,0.00428390158296806,0.582304519592125,1.00593100079224,"SIRA"
"587",162019,1401.368,599.6332015,365.6870852,1.63974399361698,0.853245346,149855,454.190486248277,0.710312825,1.08117179940609,1.03674373325759,0.757447194571792,0.00370100544689203,0.00225706296915794,0.573726252564678,0.940764176623308,"BOMBAY"
"588",74691,1085.564,421.5044643,250.3375451,1.68374449837968,0.855922894,75282,308.382124702153,0.703664318,0.992149517813023,0.796466058166591,0.73162244014257,0.00564330996103948,0.00335164270260138,0.535271394920168,0.90126026633685,"CALI"
"589",42569,786.062,299.8835296,211.6599529,1.41681752023106,0.777324584,38995,232.810081783052,0.752874217,1.09165277599692,0.865744434148496,0.776335006105822,0.00704464585966313,0.00497216173506542,0.602696041705327,0.853910311262014,"SIRA"
"590",54811,1179.785,339.2762496,190.345505,1.78242322874922,0.773406139,56055,264.173300479967,0.696781742,0.977807510480778,0.49484803415816,0.778637764333407,0.00618992993377242,0.00347276103336921,0.606276768046127,1.08064179441642,"SIRA"
"591",81845,1107.41,449.0189685,226.6259439,1.98132200035373,0.863459422,82677,322.813089169026,0.665574635,0.989936741778245,0.838658465687348,0.718929737528507,0.00548621135683304,0.00276896504245831,0.516859967502807,1.02406602471543,"CALI"
"592",25345,729.604,220.0946359,136.9299468,1.60735208800943,0.737870783,27047,179.639239202666,0.78913554,0.937072503419973,0.598312046329024,0.816190901100767,0.00868394696784376,0.0054026414203985,0.666167587039681,1.07076586199243,"DERMASON"
"593",47554,674.045,305.378634,186.7833163,1.63493528249343,0.752995541,47050,246.064286946188,0.77642836,1.01071200850159,1.31528278068468,0.805767855213433,0.00642172338814821,0.00392781503764142,0.649261836495256,1.06150108406257,"SEKER"
"594",45102,808.98,275.9344192,249.7500834,1.10484215037503,0.54832438,47885,239.63649543975,0.767427139,0.94188159131252,0.866024333250074,0.868454526747745,0.00611800849629728,0.00553745029932154,0.75421326502865,0.833286605575629,"SEKER"
"595",51873,1166.409,340.4362173,182.4061888,1.86636330455472,0.888597028,68221,256.995632071923,0.641870474,0.760367042406297,0.479125742776369,0.754900974138872,0.00656287890231913,0.00351639945250901,0.569875480755818,1.06359468544814,"HOROZ"
"596",25617,740.171,219.1425956,151.0635424,1.45066501234119,0.697871223,25934,180.600601930006,0.742377923,0.987776663838976,0.587589466223929,0.824123678171888,0.00855457686692431,0.00589700364601632,0.679179836923561,0.985262426512605,"DERMASON"
"597",41467,1047.173,258.6968663,206.5765551,1.25230506518404,0.723175682,43070,229.776900931171,0.712468882,0.962781518458324,0.475199099320732,0.88820906189373,0.00623862025948344,0.00498170967516338,0.788915337630139,0.987962673315601,"SEKER"
"598",21195,657.572,203.2811588,115.8657462,1.7544543186138,0.690589106,21545,164.27511117227,0.760803702,0.98375493153864,0.615965886054351,0.808117742647728,0.00959099593300307,0.00546665469214437,0.65305428598206,1.14575391233047,"DERMASON"
"599",184988,1779.665,616.7800355,396.1355609,1.5569923439812,0.788188657,187717,485.318490170597,0.759764311,0.98546215846194,0.733967622341233,0.786858299940218,0.00333416240783186,0.00214141220457543,0.61914598418481,0.964005557182457,"BOMBAY"
"600",38824,858.181,262.4987077,148.9396275,1.76245041098951,0.753970508,38296,222.333650365387,0.776290652,1.01378734071443,0.662448852518728,0.846989504494946,0.00676124839532248,0.0038362772383062,0.717391220724593,1.26436645180633,"DERMASON"
"601",27450,484.257,258.9989966,125.4998816,2.06373897168681,0.713693415,29126,186.950328972645,0.693339676,0.942456911350683,1.47095842606134,0.721818738399873,0.00943530042258652,0.0045719446848816,0.521022291105185,1.07525400727132,"DERMASON"
"602",36371,830.029,214.6427761,188.9972747,1.13569244022544,0.524118554,40869,215.195249672391,0.754500531,0.889941031099366,0.663404744886798,1.00257392110943,0.00590148129278821,0.00519637278876028,1.00515446728874,1.14154632975865,"SEKER"
"603",26587,882.202,214.5230428,151.8861073,1.41239410643583,0.706431193,29255,183.988096832034,0.711016233,0.9088019142027,0.42928243974262,0.85766123037685,0.00806871940422011,0.00571279600180539,0.735582786091532,1.03893279187133,"DERMASON"
"604",33607,582.7,290.0169926,153.8188468,1.88544511048824,0.738938998,34119,206.856862056627,0.753741505,0.984993698525748,1.24379719718672,0.713257730873482,0.00862966026720624,0.00457698832981224,0.508736590650789,0.959194917368988,"DERMASON"
"605",58961,807.266,424.6873007,214.4167626,1.9806627781815,0.883290787,58392,273.991745855838,0.780154469,1.00974448554597,1.13695004124028,0.645161146575904,0.00720285104899849,0.00363658626210546,0.416232905051135,0.824417022089139,"HOROZ"
"606",45797,907.315,336.4733048,187.462143,1.79488668706833,0.82175475,47390,241.475778143971,0.746955535,0.966385313357248,0.699086172631436,0.717666972978746,0.00734705995589231,0.00409332801275193,0.515045884104476,0.924449000608463,"SIRA"
"607",47020,1056.751,269.5587596,201.3669986,1.33864417443822,0.6101968,50767,244.678816805721,0.774520794,0.926192211475959,0.529111442782809,0.907701226882039,0.00573285324542748,0.00428258185027648,0.823921517283159,1.1029377393054,"SEKER"
"608",41544,1005.776,254.8036084,218.5018555,1.16613933468405,0.582588147,40110,229.990138150482,0.743975661,1.0357516828721,0.516078346250435,0.902617272944717,0.00613334316387445,0.00525952858415174,0.814717941418158,0.950074638160528,"SEKER"
"609",26356,529.883,190.274885,183.7187314,1.0356858201123,0.643271337,27587,183.18706679523,0.751664711,0.955377532895929,1.1795854038679,0.962749586185427,0.00721941436485051,0.00697066062376688,0.926886765700211,0.959963480085458,"DERMASON"
"610",227385,1611.751,644.3775454,427.9823784,1.50561700182374,0.737900462,225209,538.066514363796,0.77880333,1.00966213606028,1.09995718108819,0.835017480365162,0.00283386127229149,0.00188219266178508,0.697254192515384,1.04979776684404,"BOMBAY"
"611",62583,1137.758,375.5806893,184.1731227,2.03928067132675,0.894306372,62300,282.282040569641,0.805066932,1.00454253611557,0.607528206188285,0.751588270141772,0.00600132127414793,0.00294286184267293,0.564884927814702,1.15195891481633,"HOROZ"
"612",31780,491.955,251.7227921,180.6961172,1.39307250205817,0.779031527,30254,201.155543626527,0.774710206,1.05043961129107,1.65011039093368,0.799115336153649,0.00792079270295784,0.00568584383889239,0.63858532047596,0.889595650173063,"DERMASON"
"613",69715,1286.62,368.7075061,236.0190067,1.56219412688512,0.785061777,68128,297.932701899627,0.776790116,1.02329438703617,0.5292190874948,0.808046207279605,0.00528878298931363,0.00338548385139497,0.652938673098954,1.02001696033135,"CALI"
"614",36171,929.065,253.5828741,152.8643574,1.65887508646931,0.746097573,33330,214.602766926747,0.706216694,1.08523852385239,0.526596757485117,0.846282572071955,0.00701066805175417,0.00422615789997512,0.716194191792723,1.18807670183897,"DERMASON"
"615",151410,1731.257,534.2694716,384.124978,1.39087407015745,0.695426447,159203,439.068558961298,0.777086029,0.951049917401054,0.634806461537692,0.821811056593596,0.00352862737996169,0.00253698552275279,0.675373412739483,0.93935936745309,"BOMBAY"
"616",69943,1012.784,389.1008616,238.4225454,1.63198015081673,0.780727176,70215,298.419492455522,0.682554966,0.996126183863847,0.856880888711785,0.766946367654926,0.00556311370115666,0.00340881210986089,0.588206730859086,0.959941709338825,"CALI"
"617",69360,942.764,389.0399734,188.4217571,2.06472956938581,0.882532609,82462,297.173173121046,0.623448879,0.841114695253571,0.980647595348325,0.763862825004618,0.00560899615628604,0.0027165766594579,0.583486415424036,1.20474165526094,"HOROZ"
"618",55291,950.314,394.723825,184.8900217,2.13491145368825,0.887478199,57606,265.327510198155,0.815736079,0.95981321390133,0.769360799035934,0.672185192262349,0.00713902488650956,0.00334394425313342,0.451832932696771,0.96462330316789,"HOROZ"
"619",31990,729.421,250.8991653,157.0814765,1.59725494622531,0.736955393,34527,201.819060140706,0.806260391,0.926521273206476,0.755557601280034,0.804383146908404,0.00784304986870897,0.00491033061894342,0.647032247030267,1.03347545693637,"DERMASON"
"620",55827,1144.555,372.5740355,192.5900006,1.93454506640673,0.892747198,56340,266.610472532363,0.597374603,0.990894568690096,0.535526320502765,0.715590586377196,0.00667372481953177,0.00344976446164042,0.512069887311659,0.990622274154222,"HOROZ"
"621",42893,877.869,317.5048631,217.3038397,1.46111022952164,0.712622871,29094,233.694381174057,0.750348771,1.47429023166289,0.699418088971244,0.73603402131341,0.00740225358683235,0.00506618421887021,0.541746080530789,0.791550740066789,"SIRA"
"622",74189,861.181,404.7015827,226.5317002,1.78651192015377,0.837305032,76689,307.344055716646,0.753628516,0.967400800636336,1.25707301060624,0.759433787400027,0.00545500792165955,0.00305344053970265,0.57673967744475,1.03035230858069,"CALI"
"623",91303,1285.034,428.8627537,281.0840198,1.5257457681342,0.843679613,90947,340.95540786583,0.803633321,1.00391436770867,0.69480938270422,0.795022195152757,0.00469713759350733,0.00307858471025048,0.632060290785508,0.964363313871662,"CALI"
"624",160907,1333.552,530.0810723,398.0285152,1.33176657464766,0.720888299,161161,452.629158831709,0.760291098,0.998423936312135,1.13701159011752,0.853886664671444,0.00329433195759041,0.0024736556843394,0.729122436103723,0.971020889228616,"BOMBAY"
"625",41790,729.809,271.4538331,217.4340604,1.2484420913661,0.751255787,41080,230.670068657558,0.768667588,1.01728334956183,0.985970237690696,0.849758008657708,0.00649566482651352,0.00520301652069873,0.722088673277913,0.901485893418854,"SIRA"
"626",43278,1084.004,365.5138896,156.0016077,2.34301360728861,0.934353511,47720,234.740837983186,0.710118037,0.906915339480302,0.462823366577079,0.642221389288584,0.00844572044918897,0.00360463994870373,0.412448312859758,0.966372009333645,"HOROZ"
"627",34341,943.398,241.5414594,174.3936372,1.38503596391532,0.747943708,34692,209.103608782226,0.770692457,0.98988239363542,0.484878468354842,0.86570483304046,0.00703361752424216,0.005078292338604,0.74944485794961,1.03800808123162,"DERMASON"
"628",93069,1438.858,433.1597997,289.5417044,1.49601868441581,0.820822723,97784,344.237027626252,0.77785785,0.951781477542338,0.564909710365495,0.794711392573053,0.00465417915417593,0.00311104346667526,0.631566197485402,0.944834831883608,"CALI"
"629",46323,923.66,289.5278272,218.1828472,1.32699628277653,0.472186581,45819,242.858550252543,0.764983494,1.01099980357494,0.682310836376918,0.838809010523127,0.00625019595449345,0.00471003275262828,0.703600556134788,0.933675322550364,"SEKER"
"630",46202,1130.148,358.4691273,162.500305,2.20595971989099,0.837065771,50634,242.541158251242,0.685257455,0.912469881897539,0.454569191686509,0.676602641008639,0.00775873614345699,0.00351717036059045,0.457791133819865,1.00986880132985,"HOROZ"
"631",39188,947.003,259.4951257,206.9731136,1.25376248724511,0.700605043,40911,223.373479354828,0.737162042,0.9578841876268,0.549111139140076,0.860800289609554,0.00662180069664183,0.00528154316627539,0.740977138591891,0.929009340272732,"SIRA"
"632",44926,650.38,271.5141475,230.1441159,1.17975706847085,0.574495401,45264,239.168475737861,0.773998122,0.992532697066101,1.33466804137797,0.880869295173141,0.00604358606374928,0.00512273774429061,0.775930715178826,0.915409745875864,"SEKER"
"633",66613,900.175,385.2453967,219.4010642,1.75589575239626,0.817419159,64114,291.228957683544,0.816336538,1.03897744642356,1.03303482484912,0.755957008644884,0.00578333653641181,0.00329366736522901,0.571470998919322,1.00344349962009,"CALI"
"634",72465,1175.489,403.1163561,213.1601232,1.89114338108058,0.774983863,73329,303.752042971292,0.842752747,0.988217485578693,0.659023682693105,0.753509596856797,0.00556291114469054,0.00294155969364521,0.567776712555292,1.07374717188063,"CALI"
"635",41250,1027.827,249.1164082,204.3990602,1.2187747240924,0.687742676,42242,229.174892211877,0.740079224,0.976516263434496,0.490674821252717,0.919951013535354,0.00603918565333333,0.00495512873212121,0.846309867304726,1.03146107502099,"SEKER"
